id,sample,q_result,new_q_result,final_q_result
37440,0.29766211319319097,1,,1.0
88592,0.96095574153634,1,1.0,1.0
84253,0.7398802775171125,1,1.0,1.0
77432,0.013562971047352988,1,,1.0
33366,1.1354075388922387,2,2.0,2.0
84147,0.8899054543679635,1,1.0,1.0
20679,0.1777940142006848,1,,1.0
36102,3.285383407784341,3,,3.0
13630,3.7561375709845053,3,,3.0
91305,0.13299584790746566,1,,1.0
86790,0.4310155708083153,1,,1.0
19516,2.225208748369346,2,2.0,2.0
1488,1.3903986113123161,2,,2.0
30274,0.22646040684831087,1,,1.0
41134,1.11689489827058,2,2.0,2.0
80174,6.209446700962751,4,4.0,4.0
88793,0.048543237123233135,1,,1.0
51165,7.673430226716866,5,,5.0
26626,0.6467329209845443,1,,1.0
28857,1.225686066921702,2,2.0,2.0
2107,12.379844244359488,5,,5.0
93263,0.7297822779359441,1,1.0,1.0
34572,5.534495545367042,4,4.0,4.0
92836,0.3946304141759544,1,,1.0
80925,2.089991574920779,2,,2.0
76363,6.718029143243801,5,5.0,5.0
91960,0.953575282465356,1,1.0,1.0
29186,0.08641664052824029,1,,1.0
83402,1.5424334810062825,2,,2.0
47504,0.06033943454001534,1,,1.0
53100,7.256903701364915,5,,5.0
53053,1.1583484641806534,2,2.0,2.0
81138,4.043913432499415,3,,3.0
78879,1.0414991214807312,2,2.0,2.0
35384,0.24244359529194698,1,,1.0
23425,1.4668694657015051,2,,2.0
91250,0.02324665887693099,1,,1.0
91077,0.14472574637652882,1,,1.0
88619,1.8588143907210475,2,,2.0
78274,1.2114458904985737,2,2.0,2.0
38403,0.8898199050960958,1,1.0,1.0
21784,4.6992244369606695,4,4.0,4.0
35638,1.9154288960798653,2,,2.0
43056,0.45135666159943294,1,,1.0
4050,2.8274040429656093,3,,3.0
87564,0.18453264678856923,1,,1.0
38138,4.754728528083271,4,4.0,4.0
21555,2.2514260253523153,2,2.0,2.0
83785,0.23851524929158355,1,,1.0
22298,5.7658119918128845,4,4.0,4.0
53714,1.6199459774726135,2,,2.0
38893,2.020616888698703,2,,2.0
83281,3.4302118885387336,3,,3.0
879,5.688993882007592,4,4.0,4.0
93576,1.622043012004393,2,,2.0
622,1.5502979617808839,2,,2.0
81359,1.5284929774127913,2,,2.0
40686,6.143372705355225,4,4.0,4.0
51024,3.647039495588696,3,,3.0
76798,1.6049630211629748,2,,2.0
77199,3.5598791117590007,3,,3.0
40928,3.8849180176187654,3,,3.0
31782,3.202457367757431,3,,3.0
88518,6.230452030489848,4,4.0,4.0
52994,3.250349902441181,3,,3.0
46069,1.9979723751476628,2,,2.0
87755,3.840402463279193,3,,3.0
80179,1.3443622321737752,2,,2.0
93170,4.217060918718029,3,3.0,3.0
45714,4.361294990099332,3,3.0,3.0
87619,0.2573006211251393,1,,1.0
8195,2.600176084061301,3,3.0,3.0
84712,0.04834413622050966,1,,1.0
81170,3.5312539998851666,3,,3.0
40521,1.0754705808099598,2,2.0,2.0
88335,0.4139447102103695,1,,1.0
24997,4.329695098194661,3,3.0,3.0
78443,2.0415028392968466,2,,2.0
25128,2.370288699691003,2,2.0,2.0
1281,7.457612342727952,5,,5.0
91232,1.625303264325738,2,,2.0
24354,0.8569066854657351,1,1.0,1.0
80372,2.1278270873798872,2,,2.0
80651,2.393247131483125,2,2.0,2.0
80987,0.4799548203651963,1,,1.0
47861,11.73689040819546,5,,5.0
78843,1.8601164075549759,2,,2.0
12901,4.3106742342763225,3,3.0,3.0
32202,8.955815020231945,5,,5.0
36964,2.1727826100520646,2,,2.0
30439,8.13034458351126,5,,5.0
17251,3.3238082017589297,3,,3.0
25406,3.1774013192701616,3,,3.0
82968,2.103655855439289,2,,2.0
78785,1.5065657130674335,2,,2.0
20634,0.6674946207023753,1,,1.0
51708,1.5781088368551617,2,,2.0
23889,0.3976813337883479,1,,1.0
35808,0.33601790226451184,1,,1.0
92562,3.599012612675461,3,,3.0
40120,0.1292652849565362,1,,1.0
82462,9.134168213645417,5,,5.0
94570,1.6271014517783826,2,,2.0
29200,1.9178947433511566,2,,2.0
83834,0.33458396199596085,1,,1.0
94386,1.966545262961991,2,,2.0
12256,5.441122956750473,4,,4.0
24085,3.8503155919891667,3,,3.0
81707,0.014282611209904903,1,,1.0
42776,0.20648970388146526,1,,1.0
25746,4.915273281140638,4,,4.0
79932,6.981386665356921,5,5.0,5.0
2344,6.2375849029471375,4,4.0,4.0
87463,0.34360270803682147,1,,1.0
17946,0.29242812060769513,1,,1.0
15241,7.376415321534893,5,,5.0
9122,0.8016849541587612,1,1.0,1.0
32517,4.942578221830191,4,,4.0
94420,5.879220006925404,4,4.0,4.0
77322,2.2647952845074326,2,2.0,2.0
88366,0.6857837334658925,1,,1.0
4262,2.7181287395805764,3,3.0,3.0
27031,0.37994038256869395,1,,1.0
38126,0.580190712699945,1,,1.0
22067,2.7926466663028506,3,3.0,3.0
88375,2.6413588526907086,3,3.0,3.0
17357,0.05544674479039576,1,,1.0
41471,1.8084221029260383,2,,2.0
92951,3.3474511983178625,3,,3.0
16748,2.881903653603022,3,,3.0
83148,0.5266339536052381,1,,1.0
28099,2.8321746320554904,3,,3.0
16158,10.368768995822572,5,,5.0
92770,9.472011129714442,5,,5.0
49425,1.955992482786259,2,,2.0
20904,0.3408829375535337,1,,1.0
84360,1.1202517490851174,2,2.0,2.0
76499,10.745323631019945,5,,5.0
40312,0.13587504597839498,1,,1.0
81129,1.8577995114464996,2,,2.0
42688,3.592926447081813,3,,3.0
15338,0.8140483218137308,1,1.0,1.0
88114,2.7299207057363657,3,3.0,3.0
83930,1.5737791297574373,2,,2.0
27748,2.6122533300886235,3,3.0,3.0
25308,2.3821940134162927,2,2.0,2.0
83407,0.8652430295724739,1,1.0,1.0
90277,2.4754745466490387,2,2.0,2.0
22160,7.205032109216079,5,,5.0
27579,1.2027939159053218,2,2.0,2.0
17629,1.1486605265592862,2,2.0,2.0
81086,2.156820001605272,2,,2.0
3561,1.6092908396938899,2,,2.0
86659,8.083340124430636,5,,5.0
4604,0.24710433313036262,1,,1.0
93979,3.1780319741362546,3,,3.0
47336,3.2418148520648624,3,,3.0
91096,0.15359984421211303,1,,1.0
14922,3.3935845096123822,3,,3.0
19523,0.15144340659108793,1,,1.0
25519,3.8080447163782996,3,,3.0
22916,5.962101492024285,4,4.0,4.0
79493,3.693908698381989,3,,3.0
87481,1.2552458191845866,2,2.0,2.0
5857,4.305528407643059,3,3.0,3.0
31885,1.2592727651847717,2,2.0,2.0
92626,1.5123355741578588,2,,2.0
48016,9.188168924243712,5,,5.0
3690,6.26593829594855,4,4.0,4.0
40942,0.4788983439076134,1,,1.0
46847,1.7223999496433315,2,,2.0
49362,5.837628128826011,4,4.0,4.0
89183,1.6245391269919545,2,,2.0
83081,1.0795839442671225,2,2.0,2.0
53799,2.45430284388728,2,2.0,2.0
8729,5.949600456572035,4,4.0,4.0
76836,2.686544705188625,3,3.0,3.0
49385,8.23168755726616,5,,5.0
87419,3.7925297494840144,3,,3.0
4039,1.304554681605342,2,,2.0
90148,1.6574782900814728,2,,2.0
87469,0.36426350614840086,1,,1.0
47348,13.311266095727907,5,,5.0
94870,1.5988133372615423,2,,2.0
22672,3.215004595189232,3,,3.0
46925,1.9617210092185189,2,,2.0
55165,0.16751590107268416,1,,1.0
88365,2.6010334509050463,3,3.0,3.0
78498,0.9370079968600661,1,1.0,1.0
21973,0.6742403095286023,1,,1.0
94353,0.8030792329314532,1,1.0,1.0
81844,1.0350277782515127,2,2.0,2.0
49358,1.8939658661722694,2,,2.0
78794,2.180003175710756,2,,2.0
32981,10.370013458212956,5,,5.0
42251,1.1742878492304596,2,2.0,2.0
87757,0.045552402895967285,1,,1.0
34351,0.8055693706463223,1,1.0,1.0
53980,19.880874435715246,5,,5.0
13820,1.018071755598631,2,2.0,2.0
85051,1.3202587905159944,2,,2.0
13495,3.038770374093514,3,,3.0
86434,2.7512953887206635,3,3.0,3.0
80009,4.402387500421114,3,3.0,3.0
41153,0.4726599314929186,1,,1.0
77621,3.4144917803789774,3,,3.0
1011,0.4626078035598621,1,,1.0
81935,10.851287420690216,5,,5.0
14929,0.5282651785993382,1,,1.0
82285,0.35482666865263407,1,,1.0
43553,1.0714549862060654,2,2.0,2.0
78651,1.360809485062632,2,,2.0
32836,0.8148923111626892,1,1.0,1.0
42384,7.826447764528029,5,,5.0
88930,8.171571845459711,5,,5.0
79988,0.90897995038397,1,1.0,1.0
37068,1.8898788341621737,2,,2.0
30802,0.5546310882711346,1,,1.0
7402,0.2942686403523343,1,,1.0
13956,8.15034572218413,5,,5.0
54867,9.898645915456598,5,,5.0
79175,0.9805260069641405,1,1.0,1.0
85532,7.570853069699462,5,,5.0
80715,1.0809322962173589,2,2.0,2.0
10551,4.035253040276974,3,,3.0
15372,0.422372555322029,1,,1.0
12070,3.6738326570927256,3,,3.0
87123,1.9246577898587032,2,,2.0
80984,6.025599777665524,4,4.0,4.0
23153,1.2772671515005258,2,2.0,2.0
10672,10.537577762264368,5,,5.0
12746,5.970835771899027,4,4.0,4.0
86966,0.6453772615957013,1,,1.0
38680,1.7073031735471829,2,,2.0
16363,1.1442463276045127,2,2.0,2.0
89322,0.6814277346954145,1,,1.0
92111,0.9506604115151365,1,1.0,1.0
80511,3.7854006968568545,3,,3.0
41343,7.78875675701068,5,,5.0
90782,0.12316562108502468,1,,1.0
5330,2.19377007965207,2,,2.0
40920,2.1689594688844127,2,,2.0
80507,0.41520421674098473,1,,1.0
342,1.6451957542603675,2,,2.0
32445,2.5867281798395214,3,3.0,3.0
80706,1.0461611659723744,2,2.0,2.0
32447,1.932198659832369,2,,2.0
17879,0.7009135829482266,1,1.0,1.0
88718,2.689493184403056,3,3.0,3.0
5009,1.416339916164543,2,,2.0
28153,1.9673039873828617,2,,2.0
80094,8.197634476629633,5,,5.0
78228,1.9638578138294887,2,,2.0
34010,5.06403468490092,4,,4.0
90725,0.49161360768091855,1,,1.0
31297,9.098026580496605,5,,5.0
93399,4.2732005703027705,3,3.0,3.0
84881,4.682913175738612,4,4.0,4.0
82709,0.4044493937565696,1,,1.0
85473,5.964272715618857,4,4.0,4.0
35162,0.7101729210030351,1,1.0,1.0
21567,3.2408937256634265,3,,3.0
34601,0.823776200475922,1,1.0,1.0
4049,0.08719442338134992,1,,1.0
94228,0.05526391421950645,1,,1.0
11720,1.58974885236885,2,,2.0
78712,1.8996567403545437,2,,2.0
30332,3.9084858478921167,3,,3.0
32635,5.505963970398071,4,4.0,4.0
21730,3.609966449773587,3,,3.0
2046,5.940229623029033,4,4.0,4.0
90281,2.9780639558055064,3,,3.0
18086,0.06498655793279666,1,,1.0
30823,3.087807865309279,3,,3.0
16779,1.9566011446727312,2,,2.0
38718,0.7875978998533724,1,1.0,1.0
453,2.4011358413112758,2,2.0,2.0
80998,4.674780790065779,4,4.0,4.0
40869,13.692601221291849,5,,5.0
15173,2.203693249303153,2,2.0,2.0
48485,3.5755166898022708,3,,3.0
87163,1.6468475651872667,2,,2.0
20631,2.2780020561865504,2,2.0,2.0
41298,4.754339323125776,4,4.0,4.0
3138,5.720636862640957,4,4.0,4.0
43577,0.9639288537497771,1,1.0,1.0
53475,3.219595915084767,3,,3.0
91290,0.8918239823869805,1,1.0,1.0
32104,0.7207573989969448,1,1.0,1.0
80190,0.18317584369901685,1,,1.0
91217,7.108449786957571,5,,5.0
55170,3.9361655442202883,3,,3.0
43756,1.0787176633293116,2,2.0,2.0
33950,3.3236124515718366,3,,3.0
79247,0.013107409609852879,1,,1.0
83976,0.8012523941908758,1,1.0,1.0
28837,8.636015556132971,5,,5.0
53109,5.515269220377845,4,4.0,4.0
91772,4.690065692003815,4,4.0,4.0
92235,2.5373504600744785,3,3.0,3.0
56023,2.8665570122098076,3,,3.0
90947,0.03715785463089989,1,,1.0
19753,1.0373352930672588,2,2.0,2.0
33539,3.3433473389747452,3,,3.0
88935,1.7536266982688247,2,,2.0
82714,1.8855826180103945,2,,2.0
42468,2.3336128683124,2,2.0,2.0
7205,3.7253845227442426,3,,3.0
18303,1.491393924012118,2,,2.0
56043,0.3265768790562433,1,,1.0
56111,0.5207968452943661,1,,1.0
83790,1.1884182009048654,2,2.0,2.0
78306,0.04442277014697698,1,,1.0
90366,0.14247407585100033,1,,1.0
91088,1.5248127850840683,2,,2.0
89658,0.9722585531275852,1,1.0,1.0
82013,1.3582855710463428,2,,2.0
79780,1.169893081842407,2,2.0,2.0
76268,2.151191645527894,2,,2.0
22986,3.0895288461992636,3,,3.0
51790,0.6311644437296126,1,,1.0
35356,0.4006012491243172,1,,1.0
86478,6.554292232755282,5,5.0,5.0
21850,4.655741959485672,4,4.0,4.0
53547,0.8022804852129172,1,1.0,1.0
41371,0.9787466906670952,1,1.0,1.0
78188,1.523537248153949,2,,2.0
44667,0.4638834575320107,1,,1.0
3517,5.604974722674272,4,4.0,4.0
83084,0.5129282248206066,1,,1.0
94927,0.10601932272513767,1,,1.0
87976,5.451832426746556,4,,4.0
36609,0.7387176702299555,1,1.0,1.0
93825,4.736128242567605,4,4.0,4.0
88636,5.458416134118819,4,,4.0
88183,0.1524228255440171,1,,1.0
7134,1.2899917586323615,2,2.0,2.0
49115,2.464475242443614,2,2.0,2.0
30966,7.427945240025456,5,,5.0
47334,0.862782207438956,1,1.0,1.0
23217,0.6027758646719261,1,,1.0
22754,0.7738871644153622,1,1.0,1.0
34618,0.2133274868730002,1,,1.0
44088,3.928304829433078,3,,3.0
85654,6.194126202994106,4,4.0,4.0
15053,1.8370445622858966,2,,2.0
3480,3.1612505668153297,3,,3.0
87834,1.2530776379001738,2,2.0,2.0
94660,8.146282376812334,5,,5.0
174,3.462453913723544,3,,3.0
35363,3.1981241595806473,3,,3.0
89276,0.1606365574763326,1,,1.0
20640,2.3597241311203945,2,2.0,2.0
94902,0.5983966704180276,1,,1.0
78944,0.5802688896168917,1,,1.0
36061,1.3268359548527149,2,,2.0
90684,3.472310490327476,3,,3.0
53796,2.942268762686226,3,,3.0
22938,6.04934122746972,4,4.0,4.0
37041,0.5643354292254629,1,,1.0
11893,0.09842838539291283,1,,1.0
3939,1.691605994269737,2,,2.0
77549,1.1025736488338882,2,2.0,2.0
21593,1.3476210100747756,2,,2.0
54292,0.7177317474966849,1,1.0,1.0
84809,2.5847089968526533,3,3.0,3.0
90440,1.019744194867973,2,2.0,2.0
77533,3.2987016185105653,3,,3.0
46560,3.7653148322683196,3,,3.0
37373,0.6188474038144908,1,,1.0
81677,0.8054664101769329,1,1.0,1.0
89953,1.5128711934323145,2,,2.0
82632,0.3726930368597989,1,,1.0
15667,0.2980394152913187,1,,1.0
82757,1.3503336433588244,2,,2.0
84269,3.5919813014103243,3,,3.0
8901,4.520472402062341,4,4.0,4.0
7753,11.785284261486492,5,,5.0
44771,1.0477999154380693,2,2.0,2.0
83728,3.942665127680893,3,,3.0
94775,8.142027484406231,5,,5.0
80435,0.05506637363247486,1,,1.0
35978,2.7284730808984414,3,3.0,3.0
2829,2.3718852765949534,2,2.0,2.0
91787,1.0043492685029465,2,2.0,2.0
84167,1.049325547340378,2,2.0,2.0
86611,2.2076281572898977,2,2.0,2.0
79874,1.8376768037431308,2,,2.0
84802,1.5641810703231267,2,,2.0
80629,4.159903599592029,3,,3.0
91401,2.925208906563706,3,,3.0
88472,2.9200776045737085,3,,3.0
78406,2.293633690319393,2,2.0,2.0
88826,1.1768657413274575,2,2.0,2.0
47633,0.9462524130564114,1,1.0,1.0
45799,5.901563613581032,4,4.0,4.0
35906,10.445222963902435,5,,5.0
85523,1.3309281363966516,2,,2.0
93840,1.6633449918332803,2,,2.0
89348,1.0914195899118588,2,2.0,2.0
43983,3.7008668806352505,3,,3.0
83280,0.030396960148882986,1,,1.0
84759,2.3217674657620235,2,2.0,2.0
92199,1.7974320618400537,2,,2.0
45008,2.7472977693295384,3,3.0,3.0
51067,0.2049658073526924,1,,1.0
85340,0.9420203163677404,1,1.0,1.0
29653,2.153097805339608,2,,2.0
78384,1.6747662767008027,2,,2.0
52943,3.0795683242702183,3,,3.0
86375,0.3510757511205211,1,,1.0
7246,0.23355819695622512,1,,1.0
13699,3.1171290740322464,3,,3.0
47033,0.43358155940870174,1,,1.0
31945,5.557866781760938,4,4.0,4.0
24372,0.8682523580031158,1,1.0,1.0
88878,2.855708365332606,3,,3.0
87444,2.521923757058206,3,3.0,3.0
93930,0.8641682949331806,1,1.0,1.0
18765,0.946497937403311,1,1.0,1.0
35127,0.8668516873875616,1,1.0,1.0
76815,2.4011640033873025,2,2.0,2.0
33110,5.274323831106453,4,,4.0
87706,2.5447168839976553,3,3.0,3.0
48958,1.7475180365446763,2,,2.0
45988,0.4282590697295408,1,,1.0
32311,2.5254319787084296,3,3.0,3.0
53247,17.742137348029626,5,,5.0
17223,15.619140401171675,5,,5.0
46676,2.2450155810556316,2,2.0,2.0
31660,2.2555229632339016,2,2.0,2.0
30073,0.18888081770202358,1,,1.0
80780,9.383045677325592,5,,5.0
42103,0.591934460984648,1,,1.0
24445,3.719621855606338,3,,3.0
49526,4.665626543699334,4,4.0,4.0
87084,4.819582293369944,4,,4.0
78027,7.310440451587936,5,,5.0
79999,0.9929828731018413,1,1.0,1.0
80764,0.9242297750464873,1,1.0,1.0
86579,2.7018598544654666,3,3.0,3.0
41684,2.3907286526612497,2,2.0,2.0
2353,1.6292923493757452,2,,2.0
47917,2.4839099775039974,2,2.0,2.0
90778,4.812326726536452,4,,4.0
17064,0.78667405861706,1,1.0,1.0
46641,10.552929191147426,5,,5.0
88825,1.036357212227025,2,2.0,2.0
64,0.020385445809227278,1,,1.0
10670,2.401754024015419,2,2.0,2.0
54193,1.38497037303943,2,,2.0
76828,1.6843705922452545,2,,2.0
88179,6.077794323482865,4,4.0,4.0
37718,6.711586344566141,5,5.0,5.0
11267,4.23032008770734,3,3.0,3.0
92515,3.0070170818019024,3,,3.0
53831,0.03499073732771828,1,,1.0
43924,3.9886960670799194,3,,3.0
33313,3.38943761637779,3,,3.0
24731,3.359912807851407,3,,3.0
83549,1.491564708415299,2,,2.0
14148,5.824614271979053,4,4.0,4.0
76266,1.4380975856140352,2,,2.0
30283,0.4911676593859724,1,,1.0
19965,4.36282813221268,3,3.0,3.0
94363,8.39227184894606,5,,5.0
45038,3.043655481324611,3,,3.0
89289,2.85334691251713,3,,3.0
5631,3.1234134574449053,3,,3.0
84697,0.5320545646929287,1,,1.0
86226,1.1533903356032644,2,2.0,2.0
10294,1.5098154432416595,2,,2.0
9004,0.5949237112294047,1,,1.0
92891,10.004752568093965,5,,5.0
84268,1.415818918825193,2,,2.0
16994,7.290955144643035,5,,5.0
14854,0.11346600563536506,1,,1.0
26735,0.8693048003681165,1,1.0,1.0
87503,1.2687929916293574,2,2.0,2.0
55436,0.33483258090462786,1,,1.0
23304,3.5828387697211936,3,,3.0
85231,0.39692451834217546,1,,1.0
90891,5.293661574327159,4,,4.0
85486,1.1605060715913877,2,2.0,2.0
89316,1.6614618109758232,2,,2.0
83342,0.7435662062683344,1,1.0,1.0
5832,1.5563033260313832,2,,2.0
17489,0.17298782393905698,1,,1.0
77341,1.9782759882250482,2,,2.0
88431,1.8611368331088103,2,,2.0
35800,0.11059887518175142,1,,1.0
230,0.3072388527989403,1,,1.0
26144,0.09893965846532554,1,,1.0
19791,2.978891873585179,3,,3.0
1599,0.07346389044269051,1,,1.0
83397,3.01557660510302,3,,3.0
91886,0.6298641764852947,1,,1.0
37605,0.6096866901119637,1,,1.0
52818,8.13056402317276,5,,5.0
92649,5.26045331567437,4,,4.0
91529,0.5288798129979746,1,,1.0
43783,3.6904654607677387,3,,3.0
30418,3.855344327995979,3,,3.0
78355,9.330880958608967,5,,5.0
24766,1.1323946706261716,2,2.0,2.0
42085,1.6572670806786598,2,,2.0
34106,1.7924253077907537,2,,2.0
490,3.1286821008311705,3,,3.0
37075,0.7876525230432775,1,1.0,1.0
91633,6.0623808693901475,4,4.0,4.0
44126,1.4118297597774674,2,,2.0
45045,2.2707341545621573,2,2.0,2.0
21484,1.8856431116708634,2,,2.0
88415,0.5262560009822684,1,,1.0
33742,1.624529020685516,2,,2.0
38003,3.0880193281082553,3,,3.0
56444,6.445965324009992,4,4.0,4.0
7341,0.268633672912103,1,,1.0
91445,1.8501401934249722,2,,2.0
91407,5.028332386980878,4,,4.0
50152,0.584566688155738,1,,1.0
31816,2.082549553723714,2,,2.0
52844,0.10759970246250576,1,,1.0
53199,0.5107864939047312,1,,1.0
35330,2.3725596636342363,2,2.0,2.0
49388,0.9705938896149564,1,1.0,1.0
40627,2.1991133555451072,2,,2.0
18669,0.45227357727916284,1,,1.0
86881,0.002885360110393359,1,,1.0
34225,1.4014994779012782,2,,2.0
24427,1.1172199908483151,2,2.0,2.0
5990,0.24061371634697215,1,,1.0
80950,2.7342259086052523,3,3.0,3.0
84288,3.6494263338397857,3,,3.0
81538,2.4919891850271183,2,2.0,2.0
92826,5.594955790103684,4,4.0,4.0
47053,2.602626968384562,3,3.0,3.0
86104,4.124598610297246,3,,3.0
30153,2.9934104945752456,3,,3.0
39842,0.33222998545077503,1,,1.0
19346,1.5606534309183864,2,,2.0
55541,1.1452097241231114,2,2.0,2.0
4621,1.6582660085630039,2,,2.0
3279,0.2887057182383276,1,,1.0
82950,0.14000877088030048,1,,1.0
21855,1.7923948330345167,2,,2.0
87751,1.39403738259662,2,,2.0
77260,11.91726423292616,5,,5.0
51794,13.700531125684144,5,,5.0
79783,2.977724537536904,3,,3.0
5267,1.7611757872913056,2,,2.0
83324,3.98823102872239,3,,3.0
26333,2.159044556540742,2,,2.0
85661,1.4648715806268346,2,,2.0
77606,0.7983136269101083,1,1.0,1.0
91111,0.2835554538423514,1,,1.0
41437,2.909718080386268,3,,3.0
11028,0.23340460054956133,1,,1.0
42081,2.317231832948334,2,2.0,2.0
90690,6.773809955132855,5,5.0,5.0
18288,1.3362872596137227,2,,2.0
25742,2.134154460842063,2,,2.0
33117,6.527520427110276,5,5.0,5.0
86181,2.128242559388351,2,,2.0
77976,0.8288428158452025,1,1.0,1.0
37725,1.929827116838476,2,,2.0
27321,3.302309022407435,3,,3.0
90200,0.6189305183066537,1,,1.0
17882,0.7470771319747022,1,1.0,1.0
33101,0.5767276335226632,1,,1.0
14379,0.5092243065444482,1,,1.0
80450,1.8204725990029158,2,,2.0
35726,0.6627856843186647,1,,1.0
92166,0.6340387818237566,1,,1.0
94978,2.2995392136583503,2,2.0,2.0
34163,0.1846439640066036,1,,1.0
93377,0.24288367724734009,1,,1.0
84499,4.367474785512404,3,3.0,3.0
12816,2.0722966133589407,2,,2.0
82880,1.0702288902180408,2,2.0,2.0
85988,5.025373779598924,4,,4.0
88348,0.20216074029817835,1,,1.0
79085,3.84112091081769,3,,3.0
76403,3.9125694460013687,3,,3.0
4694,1.1263724672887425,2,2.0,2.0
20660,1.3801217098455865,2,,2.0
50484,0.20277398473330974,1,,1.0
55755,4.896569423375309,4,,4.0
91549,0.2615759849607676,1,,1.0
83329,0.307843591504969,1,,1.0
93012,0.6217258749395127,1,,1.0
51923,1.0535913442350233,2,2.0,2.0
12990,2.3315040634030497,2,2.0,2.0
55483,4.71411878085003,4,4.0,4.0
36015,10.037318180486084,5,,5.0
6547,4.983044899592628,4,,4.0
33872,9.552915013784975,5,,5.0
88875,3.0358357243472986,3,,3.0
43349,1.3065947222852163,2,,2.0
82222,1.233084925903215,2,2.0,2.0
93070,0.623683103903656,1,,1.0
82339,4.412136926375278,3,3.0,3.0
51734,0.07274519865733586,1,,1.0
28010,0.7749575845904855,1,1.0,1.0
93473,1.3605391910099973,2,,2.0
5025,3.006196159785952,3,,3.0
39849,6.057867784896235,4,4.0,4.0
37748,5.2585597793295875,4,,4.0
40979,1.1642088619761213,2,2.0,2.0
79238,8.864454236161244,5,,5.0
10625,1.5430988788991384,2,,2.0
36605,7.196045679080356,5,,5.0
92117,2.531169976556134,3,3.0,3.0
15553,4.465977503016656,3,3.0,3.0
34988,4.913388187586299,4,,4.0
31703,2.5130519741573205,3,3.0,3.0
81773,0.2303190883025813,1,,1.0
89728,0.21600708170759333,1,,1.0
11144,4.818148947536834,4,,4.0
32435,13.77940918785501,5,,5.0
20292,1.633392100570882,2,,2.0
76737,1.18729249807833,2,2.0,2.0
36118,4.6562566192630035,4,4.0,4.0
80740,1.8091035086695622,2,,2.0
37132,1.8957429742206942,2,,2.0
92240,1.3819848431374886,2,,2.0
83668,2.8367963635358127,3,,3.0
41711,4.044768589719409,3,,3.0
9117,0.22480476095684793,1,,1.0
82329,3.7252382647622175,3,,3.0
29378,0.4148880896755616,1,,1.0
80523,1.756250018041686,2,,2.0
79436,0.8767814623954332,1,1.0,1.0
18932,5.1654695767717005,4,,4.0
26195,4.986141485020008,4,,4.0
8432,4.15809841601889,3,,3.0
25366,1.077109961918463,2,2.0,2.0
79055,1.9766080785357332,2,,2.0
35463,0.600033990513467,1,,1.0
43745,0.8819221639814103,1,1.0,1.0
12682,1.2366991490670474,2,2.0,2.0
30476,0.021955673094798983,1,,1.0
82393,1.1132873928099143,2,2.0,2.0
80122,0.9428795133112277,1,1.0,1.0
79237,0.31961197674470654,1,,1.0
1891,2.3071841185237685,2,2.0,2.0
31821,2.1114718487575836,2,,2.0
28319,0.24302227186436937,1,,1.0
81556,3.0551528036679065,3,,3.0
82200,4.634844148709441,4,4.0,4.0
45153,2.037495755463181,2,,2.0
9168,1.0439332288772134,2,2.0,2.0
47136,2.7486303460621975,3,3.0,3.0
83053,1.1630749941126624,2,2.0,2.0
79977,4.862934686887887,4,,4.0
2398,1.724096528538479,2,,2.0
50540,1.4087572705176208,2,,2.0
77470,3.395555309389433,3,,3.0
83051,1.7994163419557119,2,,2.0
38705,14.543726248793094,5,,5.0
28999,1.2798078997004125,2,2.0,2.0
90171,5.000873187329195,4,,4.0
37650,4.039976871445198,3,,3.0
35233,3.9346740445467154,3,,3.0
79674,0.011351117488117395,1,,1.0
79960,3.177480374161275,3,,3.0
81291,3.0675657380208525,3,,3.0
55818,4.3392790104686,3,3.0,3.0
56981,0.9673685695908159,1,1.0,1.0
11390,0.1820310645224268,1,,1.0
56564,1.3832551789994711,2,,2.0
81352,0.837740973742995,1,1.0,1.0
23039,6.281331516107654,4,4.0,4.0
79136,2.511881243460698,3,3.0,3.0
8052,9.296335544375847,5,,5.0
16731,1.3176189646578582,2,,2.0
53995,5.5403628771784454,4,4.0,4.0
93724,0.11938618120519102,1,,1.0
94767,1.0036324538200003,2,2.0,2.0
79534,4.096418928986648,3,,3.0
30351,3.765984763260322,3,,3.0
38688,3.697478887262813,3,,3.0
30150,5.484469764376686,4,,4.0
81342,4.927952984937105,4,,4.0
3956,0.7439722049889844,1,1.0,1.0
89937,1.0656231972185424,2,2.0,2.0
89861,2.979971905552522,3,,3.0
5003,1.3246601936892315,2,,2.0
50227,7.337790574008329,5,,5.0
83185,10.537674903473562,5,,5.0
82290,2.9505576851307938,3,,3.0
16571,0.28836755980950546,1,,1.0
86115,0.8103524099190117,1,1.0,1.0
47590,0.21730612941453756,1,,1.0
92320,1.603251565406146,2,,2.0
21174,1.0667301647089757,2,2.0,2.0
86378,0.014587104393536984,1,,1.0
89464,2.749914149606053,3,3.0,3.0
29785,1.2519250258049295,2,2.0,2.0
30042,1.4222634640381564,2,,2.0
94567,3.8783281416821254,3,,3.0
92451,6.98361902923792,5,5.0,5.0
90094,4.923111360259169,4,,4.0
18410,2.0755176200459258,2,,2.0
78208,2.152566282928183,2,,2.0
81142,7.7526466150029245,5,,5.0
36092,10.16970529435436,5,,5.0
92849,1.3654553597305934,2,,2.0
80296,1.5943390573311416,2,,2.0
39310,1.2380895941617363,2,2.0,2.0
77442,1.1609539754806877,2,2.0,2.0
38348,4.775905531862002,4,4.0,4.0
